lemma,word,part_of_speech,category,meaning,question_id,code
marble,marble,NOUN,,,94652,r006
weigh,weighed,VERB,,,94652,r012
cut,cut,VERB,,,94652,r004
away,away,ADV,,,94652,r001
remainder,remainder,NOUN,,,94652,r009
cut,cut,VERB,,,94652,r004
away,away,ADV,,,94652,r001
statue,statue,NOUN,,,94652,r011
complete,completed,VERB,,,94652,r003
remainder,remainder,NOUN,,,94652,r009
cut,cut,VERB,,,94652,r004
away,away,ADV,,,94652,r001
weight,weight,NOUN,,,94652,r013
final,final,ADJ,,,94652,r005
statue,statue,NOUN,,,94652,r011
positive,positive,ADJ,,,93830,r005
integer,integer,NOUN,,,93830,r004
great,greater,ADJ,,,93830,r003
positive,positive,ADJ,,,93830,r005
integer,integer,NOUN,,,93830,r004
difference,difference,NOUN,,,93830,r002
cube,cubes,NOUN,,,93830,r001
sum,sum,NOUN,,,93830,r006
solution,solution,NOUN,,,48338,r005
sugar,sugar,NOUN,,,48338,r006
water,water,NOUN,,,48338,r007
sugar,sugar,NOUN,,,48338,r006
much,much,ADJ,,,48338,r004
water,water,NOUN,,,48338,r007
milliliter,milliliters,NOUN,,,48338,r003
add,added,VERB,,,48338,r001
make,make,VERB,,,48338,r002
solution,solution,NOUN,,,48338,r005
sugar,sugar,NOUN,,,48338,r006
coin,coin,NOUN,,,86193,r001
flip,flipped,VERB,,,86193,r002
probability,probability,NOUN,,,86193,r005
coin,coin,NOUN,,,86193,r001
land,land,VERB,,,86193,r003
tail,tails,NOUN,,,86193,r006
coin,coin,NOUN,,,86193,r001
flip,flipped,VERB,,,86193,r002
time,times,NOUN,,,86193,r007
probability,probability,NOUN,,,86193,r005
land,land,VERB,,,86193,r003
tail,tails,NOUN,,,86193,r006
flip,flips,NOUN,,,86193,r002
last,last,ADJ,,,86193,r004
flip,flips,NOUN,,,86193,r002
rectangular,rectangular,ADJ,,,78536,r010
floor,floor,NOUN,,,78536,r006
measure,measures,VERB,,,78536,r007
cover,covered,VERB,,,78536,r005
carpet,carpet,NOUN,,,78536,r003
square,squares,VERB,,,78536,r011
measure,measure,NOUN,,,78536,r007
carpet,carpet,NOUN,,,78536,r003
square,squares,NOUN,,,78536,r011
cost,cost,VERB,,,78536,r004
24,24,NUM,MONEY,,78536,r001
apiece,apiece,ADV,,,78536,r002
total,total,ADJ,,,78536,r012
cost,cost,NOUN,,,78536,r004
number,number,NOUN,,,78536,r009
carpet,carpet,NOUN,,,78536,r003
square,squares,NOUN,,,78536,r011
need,needed,VERB,,,78536,r008
cover,cover,VERB,,,78536,r005
floor,floor,NOUN,,,78536,r006
people,people,NOUN,,,66930,r005
there,there,ADV,,,66930,r009
shake,shaking,VERB,,,66930,r008
hand,hands,NOUN,,,66930,r002
together,together,ADV,,,66930,r010
many,many,ADJ,,,66930,r003
hand,hand,NOUN,,,66930,r002
shake,shakes,VERB,,,66930,r008
possible,possible,ADJ,,,66930,r006
pair,pair,NOUN,,,66930,r004
cyclic,cyclic,ADJ,,,66930,r001
sequence,sequence,NOUN,,,66930,r007
bag,bag,NOUN,,,5418,r001
fill,filled,VERB,,,5418,r004
penny,pennies,NOUN,,,5418,r008
nickel,nickels,NOUN,,,5418,r006
ratio,ratio,NOUN,,,5418,r009
be,are,VERB,,,5418,r002
nickle,nickles,NOUN,,,5418,r007
bag,bag,NOUN,,,5418,r001
many,many,ADJ,,,5418,r005
coin,coins,NOUN,,,5418,r003
there,there,ADV,,,5418,r010
bag,bag,NOUN,,,5418,r001
person,persons,NOUN,,,16576,r008
start,start,VERB,,,16576,r014
run,running,VERB,,,16576,r010
simultaneously,simultaneously,ADV,,,16576,r012
circular,circular,ADJ,,,16576,r001
track,track,NOUN,,,16576,r016
length,length,NOUN,,,16576,r004
same,same,ADJ,,,16576,r011
point,point,NOUN,,,16576,r009
speed,speeds,NOUN,,,16576,r013
hr,hr,NOUN,,,16576,r003
hr,hr,NOUN,,,16576,r003
meet,meet,VERB,,,16576,r005
time,time,NOUN,,,16576,r015
track,track,NOUN,,,16576,r016
move,moving,VERB,,,16576,r006
opposite,opposite,ADJ,,,16576,r007
direction,directions,NOUN,,,16576,r002
evaluate,Evaluate,VERB,,,73670,r002
combination,combination,NOUN,,,73670,r001
length,length,NOUN,,,59278,r005
bridge,bridge,NOUN,,,59278,r002
train,train,NOUN,,,59278,r007
long,long,ADJ,,,59278,r006
travel,travelling,VERB,,,59278,r008
hr,hr,NOUN,,,59278,r004
cross,cross,VERB,,,59278,r003
30 second,30 seconds,NUM,TIME,,59278,r001
people,people,NOUN,,,61759,r002
take,took,VERB,,,61759,r007
test,tests,NOUN,,,61759,r008
range,ranges,NOUN,,,61759,r005
score,scores,NOUN,,,61759,r006
practice,practice,NOUN,,,61759,r004
test,tests,NOUN,,,61759,r008
minimum,minimum,ADJ,,,61759,r001
possible,possible,ADJ,,,61759,r003
range,range,NOUN,,,61759,r005
score,scores,NOUN,,,61759,r006
Ron,Ron,PROPN,PERSON,,37815,r003
have,has,VERB,,,37815,r005
cycle,cycle,NOUN,,,37815,r004
worth,worth,ADJ,,,37815,r010
1800,1800,NUM,MONEY,,37815,r001
want,wants,VERB,,,37815,r009
sell,sell,VERB,,,37815,r008
profit,profit,NOUN,,,37815,r007
220,220,NUM,MONEY,,37815,r002
cycle,cycles,NOUN,,,37815,r004
sell,selling,VERB,,,37815,r008
price,price,NOUN,,,37815,r006
population,population,NOUN,,,581,r008
certain,certain,ADJ,,,581,r002
country,country,NOUN,,,581,r003
increase,increases,VERB,,,581,r005
rate,rate,NOUN,,,581,r009
person,person,NOUN,,,581,r007
every 40 second,every 40 seconds,DET,TIME,,581,r004
many,many,ADJ,,,581,r006
person,persons,NOUN,,,581,r007
population,population,NOUN,,,581,r008
increase,increase,NOUN,,,581,r005
1 hour,1 hour,NUM,TIME,,581,r001
colony,colony,NOUN,,,50449,r001
resident,residents,NOUN,,,50449,r008
ratio,ratio,NOUN,,,50449,r007
number,number,NOUN,,,50449,r005
man,men,NOUN,,,50449,r004
woman,women,NOUN,,,50449,r011
woman,women,NOUN,,,50449,r011
ratio,ratio,NOUN,,,50449,r007
educate,educated,VERB,,,50449,r002
uneducated,uneducated,ADJ,,,50449,r010
ratio,ratio,NOUN,,,50449,r007
number,number,NOUN,,,50449,r005
educate,educated,VERB,,,50449,r002
uneducated,uneducated,ADJ,,,50449,r010
person,persons,NOUN,,,50449,r006
then,then,ADV,,,50449,r009
find,find,VERB,,,50449,r003
ratio,ratio,NOUN,,,50449,r007
number,number,NOUN,,,50449,r005
educate,educated,VERB,,,50449,r002
uneducated,uneducated,ADJ,,,50449,r010
man,men,NOUN,,,50449,r004
colony,colony,NOUN,,,50449,r001
certain,certain,ADJ,,,88412,r001
telescope,telescope,NOUN,,,88412,r007
increase,increases,VERB,,,88412,r002
visual,visual,ADJ,,,88412,r009
range,range,NOUN,,,88412,r006
particular,particular,ADJ,,,88412,r004
location,location,NOUN,,,88412,r003
percent,percent,NOUN,,,88412,r005
visual,visual,ADJ,,,88412,r009
range,range,NOUN,,,88412,r006
increase,increased,VERB,,,88412,r002
use,using,VERB,,,88412,r008
telescope,telescope,NOUN,,,88412,r007
average,average,NOUN,,,76766,r001
integer,integers,NOUN,,,76766,r003
none,none,NOUN,,,76766,r005
integer,integers,NOUN,,,76766,r003
great,greater,ADJ,,,76766,r002
average,average,NOUN,,,76766,r001
integer,integers,NOUN,,,76766,r003
least,least,ADJ,,,76766,r004
possible,possible,ADJ,,,76766,r007
value,value,NOUN,,,76766,r008
other,other,ADJ,,,76766,r006
integer,integers,NOUN,,,76766,r003
find,Find,VERB,,,95459,r003
circumference,circumference,NOUN,,,95459,r002
area,area,NOUN,,,95459,r001
radius,radius,PROPN,,,95459,r004
orange,oranges,NOUN,,,68778,r006
contain,contained,VERB,,,68778,r002
water,water,NOUN,,,68778,r007
concentration,concentration,NOUN,,,68778,r001
water,water,NOUN,,,68778,r007
decrease,decreased,VERB,,,68778,r003
new,new,ADJ,,,68778,r005
weight,weight,NOUN,,,68778,r008
orange,oranges,NOUN,,,68778,r006
kilogram,kilograms,NOUN,,,68778,r004
Dexter,Dexter,PROPN,PERSON,,78541,r001
Prexter,Prexter,PROPN,GPE,,78541,r002
compete,competing,VERB,,,78541,r004
other,other,ADJ,,,78541,r016
friendly,friendly,ADJ,,,78541,r008
community,community,NOUN,,,78541,r003
competition,competition,NOUN,,,78541,r005
pool,pool,NOUN,,,78541,r017
length,length,NOUN,,,78541,r011
race,race,NOUN,,,78541,r018
m. Dexter,m. Dexter,NOUN,PERSON,,78541,r012
cross,crosses,VERB,,,78541,r006
min,min,NOUN,,,78541,r015
Prexter,Prexter,PROPN,GPE,,78541,r002
min,min,NOUN,,,78541,r015
sec,sec,PROPN,ORG,,78541,r020
time,time,NOUN,,,78541,r023
meet,meet,VERB,,,78541,r014
cross,cross,VERB,,,78541,r006
other,other,ADJ,,,78541,r016
handshake,handshake,VERB,,,78541,r009
many,many,ADJ,,,78541,r013
such,such,ADJ,,,78541,r022
handshake,handshake,NOUN,,,78541,r009
happen,happen,VERB,,,78541,r010
start,start,VERB,,,78541,r021
same,same,ADJ,,,78541,r019
end,end,NOUN,,,78541,r007
same,same,ADJ,,,78541,r019
time,time,NOUN,,,78541,r023
odd,odd,ADJ,,,42761,r005
integer,integer,NOUN,,,42761,r004
even,even,ADV,,,42761,r002
integer,integers,NOUN,,,42761,r004
follow,following,VERB,,,42761,r003
CANNOT,CANNOT,PROPN,,,42761,r001
integer,integer,NOUN,,,42761,r004
digit,digits,NOUN,,,45337,r004
decimal,decimal,ADJ,,,45337,r003
0.00035,0.00035,NUM,GPE,,45337,r001
repeat,repeat,NOUN,,,45337,r006
indefinitely,indefinitely,ADV,,,45337,r005
value,value,NOUN,,,45337,r007
3)(0.00035,3)(0.00035,NUM,GPE,,45337,r002
ratio,ratio,NOUN,,,8200,r010
number,number,NOUN,,,8200,r006
lady,ladies,NOUN,,,8200,r003
gent,gents,NOUN,,,8200,r002
party,party,NOUN,,,8200,r008
lady,ladies,NOUN,,,8200,r003
gent,gents,NOUN,,,8200,r002
leave,left,VERB,,,8200,r004
ratio,ratio,NOUN,,,8200,r010
become,became,VERB,,,8200,r001
many,many,ADJ,,,8200,r005
people,people,NOUN,,,8200,r009
party,party,NOUN,,,8200,r008
originally,originally,ADV,,,8200,r007
number,number,NOUN,,,15831,r006
divide,divided,VERB,,,15831,r003
6 &,6 &,NUM,MONEY,,15831,r001
then,then,ADV,,,15831,r007
multiply,multiply,NOUN,,,15831,r004
answer,answer,NOUN,,,15831,r002
no,no,NOUN,,,15831,r005
positive,positive,ADJ,,,13263,r007
difference,difference,NOUN,,,13263,r004
Sam,Sam,PROPN,PERSON,,13263,r002
Lucy,Lucy,PROPN,PERSON,,13263,r001
age,ages,NOUN,,,13263,r003
sum,sum,NOUN,,,13263,r009
age,ages,NOUN,,,13263,r003
Lucy,Lucy,PROPN,PERSON,,13263,r001
old,older,ADJ,,,13263,r006
Sam,Sam,PROPN,PERSON,,13263,r002
then,then,ADV,,,13263,r010
following,following,NOUN,,,13263,r005
represent,represents,VERB,,,13263,r008
Lucy,Lucy,PROPN,PERSON,,13263,r001
age,age,NOUN,,,13263,r003
good,goods,NOUN,,,92826,r004
train,train,VERB,,,92826,r017
long,long,ADJ,,,92826,r005
run,running,VERB,,,92826,r010
opposite,opposite,ADJ,,,92826,r006
direction,directions,NOUN,,,92826,r001
so,so,ADV,,,92826,r012
parallel,parallel,ADJ,,,92826,r007
track,tracks,NOUN,,,92826,r016
speed,speeds,NOUN,,,92826,r013
respectively,respectively,ADV,,,92826,r009
find,Find,VERB,,,92826,r003
time,time,NOUN,,,92826,r015
take,taken,VERB,,,92826,r014
slow,slower,ADJ,,,92826,r011
train,train,NOUN,,,92826,r017
pass,pass,VERB,,,92826,r008
driver,driver,NOUN,,,92826,r002
pipe,Pipes,NOUN,,,1901,r010
fill,fill,VERB,,,1901,r004
cistern,cistern,NOUN,,,1901,r003
8 and 24 minute,8 and 24 minutes,NUM,TIME,,1901,r001
respectively,respectively,ADV,,,1901,r011
open,opened,VERB,,,1901,r009
alternate,alternate,ADJ,,,1901,r002
minute,minutes,NOUN,,,1901,r008
find,Find,VERB,,,1901,r005
many,many,ADJ,,,1901,r007
minute,minutes,NOUN,,,1901,r008
cistern,cistern,NOUN,,,1901,r003
full,full,ADJ,,,1901,r006
house,house,NOUN,,,26895,r008
construct,constructed,VERB,,,26895,r005
man,men,NOUN,,,26895,r009
set,set,VERB,,,26895,r012
work,work,VERB,,,26895,r014
work,working,VERB,,,26895,r014
8 hour,8 hours,NUM,TIME,,26895,r001
day,day,NOUN,,,26895,r006
work,work,NOUN,,,26895,r014
complete,completed,VERB,,,26895,r004
many,many,ADJ,,,26895,r010
additional,additional,ADJ,,,26895,r003
man,men,NOUN,,,26895,r009
employ,employed,VERB,,,26895,r007
work,work,NOUN,,,26895,r014
complete,completed,VERB,,,26895,r004
time,time,NOUN,,,26895,r013
man,man,NOUN,,,26895,r009
now,now,ADV,,,26895,r011
work,working,VERB,,,26895,r014
9 hour,9 hours,NUM,TIME,,26895,r002
day,day,NOUN,,,26895,r006
Jill,Jill,PROPN,PERSON,,56787,r003
work,works,VERB,,,56787,r020
waitress,waitress,NOUN,,,56787,r019
local,local,ADJ,,,56787,r010
diner,diner,NOUN,,,56787,r006
earn,earns,VERB,,,56787,r007
hourly,hourly,ADJ,TIME,,56787,r009
wage,wage,NOUN,,,56787,r018
4.00,4.00,NUM,MONEY,,56787,r001
hour,hour,NOUN,,,56787,r008
standard,standard,ADJ,,,56787,r016
tip,tip,NOUN,,,56787,r017
rate,rate,NOUN,,,56787,r013
cost,cost,NOUN,,,56787,r005
order,orders,NOUN,,,56787,r012
serve,serves,VERB,,,56787,r014
work,worked,VERB,,,56787,r020
shift,shifts,NOUN,,,56787,r015
average,averaged,VERB,,,56787,r004
40,40,NUM,MONEY,,56787,r002
order,orders,NOUN,,,56787,r012
hour,hour,NOUN,,,56787,r008
much,much,ADJ,,,56787,r011
Jill,Jill,PROPN,PERSON,,56787,r003
earn,earn,VERB,,,56787,r007
boy,boy,NOUN,,,29285,r001
have,has,VERB,,,29285,r003
trouser,trousers,NOUN,,,29285,r007
shirt,shirts,NOUN,,,29285,r006
many,many,ADJ,,,29285,r004
different,different,ADJ,,,29285,r002
way,ways,NOUN,,,29285,r008
select,select,VERB,,,29285,r005
trouser,trouser,NOUN,,,29285,r007
shirt,shirt,NOUN,,,29285,r006
many,many,ADJ,,,46134,r001
term,terms,NOUN,,,46134,r002
there,there,ADV,,,46134,r003
Jayant,Jayant,PROPN,,,57548,r004
get,gets,VERB,,,57548,r007
3 mark,3 marks,NUM,MONEY,,57548,r002
right,right,ADJ,,,57548,r011
sum,sum,NOUN,,,57548,r012
lose,loses,VERB,,,57548,r008
2 mark,2 marks,NUM,MONEY,,57548,r001
wrong,wrong,ADJ,,,57548,r013
sum,sum,NOUN,,,57548,r012
attempt,attempts,VERB,,,57548,r005
sum,sums,NOUN,,,57548,r012
obtain,obtains,VERB,,,57548,r010
40 mark,40 marks,NUM,MONEY,,57548,r003
number,number,NOUN,,,57548,r009
sum,sums,NOUN,,,57548,r012
attempt,attempted,VERB,,,57548,r005
correctly,correctly,ADV,,,57548,r006
congress,congress,PROPN,ORG,,63741,r003
Democrats,Democrats,PROPN,NORP,,63741,r001
rest,rest,NOUN,,,63741,r009
Republicans,Republicans,PROPN,NORP,,63741,r002
vote,vote,NOUN,,,63741,r010
new,new,ADJ,,,63741,r007
law,law,NOUN,,,63741,r005
member,members,NOUN,,,63741,r006
Democrats,Democrats,PROPN,NORP,,63741,r001
member,members,NOUN,,,63741,r006
Republicans,Republicans,PROPN,NORP,,63741,r002
expect,expected,VERB,,,63741,r004
vote,vote,VERB,,,63741,r010
new,new,ADJ,,,63741,r007
law,law,NOUN,,,63741,r005
percent,percent,NOUN,,,63741,r008
member,members,NOUN,,,63741,r006
expect,expected,VERB,,,63741,r004
vote,vote,VERB,,,63741,r010
new,new,ADJ,,,63741,r007
law,law,NOUN,,,63741,r005
be,are,VERB,,,48976,r003
student,students,NOUN,,,48976,r016
hostel,hostel,NOUN,,,48976,r010
no,no,NOUN,,,48976,r013
student,students,NOUN,,,48976,r016
increase,increases,VERB,,,48976,r011
expense,expenses,NOUN,,,48976,r007
mess,mess,NOUN,,,48976,r012
increase,increase,NOUN,,,48976,r011
Rs.42,Rs.42,PROPN,,,48976,r001
day,day,NOUN,,,48976,r004
average,average,ADJ,,,48976,r002
expenditure,expenditure,NOUN,,,48976,r006
head,head,NOUN,,,48976,r009
diminish,diminishes,VERB,,,48976,r005
rs1,Rs1,NOUN,,,48976,r015
find,Find,VERB,,,48976,r008
original,original,ADJ,,,48976,r014
expenditure,expenditure,NOUN,,,48976,r006
mess,mess,NOUN,,,48976,r012
numerator,numerator,NOUN,,,15230,r005
fraction,fraction,NOUN,,,15230,r003
triple,tripled,VERB,,,15230,r009
denominator,denominator,NOUN,,,15230,r001
fraction,fraction,NOUN,,,15230,r003
double,doubled,VERB,,,15230,r002
result,resulting,VERB,,,15230,r008
fraction,fraction,NOUN,,,15230,r003
reflect,reflect,VERB,,,15230,r007
increase,increase,NOUN,,,15230,r004
percent,percent,NOUN,,,15230,r006
average,average,ADJ,,,16288,r002
age,age,NOUN,,,16288,r001
averageage,averageage,NOUN,,,16288,r003
then,then,ADV,,,16288,r004
weight,weight,NOUN,,,16288,r005
population,population,NOUN,,,2271,r007
bacteria,bacteria,NOUN,,,2271,r001
colony,colony,NOUN,,,2271,r002
double,doubles,VERB,,,2271,r004
day,day,NOUN,,,2271,r003
start,started,VERB,,,2271,r008
bacteria,bacteria,NOUN,,,2271,r001
bacteria,bacteria,NOUN,,,2271,r001
live,lives,VERB,,,2271,r006
large,large,ADJ,,,2271,r005
colony,colony,NOUN,,,2271,r002
average,average,NOUN,,,68521,r001
prime,prime,ADJ,,,68521,r003
number,numbers,NOUN,,,68521,r002
many,many,ADJ,,,27660,r003
year,years,NOUN,,,27660,r006
Rs,Rs,PROPN,NORP,,27660,r001
produce,produce,VERB,,,27660,r004
same,same,ADJ,,,27660,r005
interest,interest,NOUN,,,27660,r002
Rs,Rs,PROPN,NORP,,27660,r001
produce,produce,VERB,,,27660,r004
population,population,NOUN,,,70084,r007
bacteria,bacteria,NOUN,,,70084,r001
colony,colony,NOUN,,,70084,r002
double,doubles,VERB,,,70084,r004
day,day,NOUN,,,70084,r003
start,started,VERB,,,70084,r008
bacteria,bacteria,NOUN,,,70084,r001
bacteria,bacteria,NOUN,,,70084,r001
live,lives,VERB,,,70084,r006
large,large,ADJ,,,70084,r005
colony,colony,NOUN,,,70084,r002
steamer,steamer,NOUN,,,154,r015
go,going,VERB,,,154,r009
upstream,upstream,ADV,,,154,r018
cover,cover,VERB,,,154,r004
distance,distance,NOUN,,,154,r006
Town A and Town B,Town A and Town B,PROPN,ORG,,154,r003
5 hour,5 hours,NUM,TIME,,154,r002
same,same,ADJ,,,154,r013
steamer,steamer,NOUN,,,154,r015
go,going,VERB,,,154,r009
downstream,downstream,NOUN,,,154,r007
cover,cover,VERB,,,154,r004
distance,distance,NOUN,,,154,r006
town,towns,NOUN,,,154,r017
3 hour,3 hours,NUM,TIME,,154,r001
long,long,ADV,,,154,r010
take,take,VERB,,,154,r016
raft,raft,NOUN,,,154,r012
move,moving,VERB,,,154,r011
speed,speed,NOUN,,,154,r014
current,current,NOUN,,,154,r005
float,float,VERB,,,154,r008
John,John,PROPN,PERSON,,4650,r001
buy,buys,VERB,,,4650,r004
bike,bike,NOUN,,,4650,r003
Rs,Rs,PROPN,NORP,,4650,r002
spend,spends,VERB,,,4650,r011
r,Rs,NOUN,,,4650,r007
repair,repairs,NOUN,,,4650,r008
sell,sells,VERB,,,4650,r010
scooter,scooter,NOUN,,,4650,r009
Rs,Rs,PROPN,PERSON,,4650,r002
gain,gain,NOUN,,,4650,r005
percent,percent,NOUN,,,4650,r006
percent,percent,NOUN,,,21387,r003
selling,selling,NOUN,,,21387,r006
price,price,NOUN,,,21387,r004
cost,cost,NOUN,,,21387,r001
price,price,NOUN,,,21387,r004
gross,gross,ADJ,,,21387,r002
profit,profit,NOUN,,,21387,r005
selling,selling,NOUN,,,21387,r006
price,price,NOUN,,,21387,r004
car,car,NOUN,,,69205,r003
dealership,dealership,NOUN,,,69205,r006
contain,contains,VERB,,,69205,r004
car,cars,NOUN,,,69205,r003
minivan,minivans,NOUN,,,69205,r007
sedan,sedans,NOUN,,,69205,r009
Kevin,Kevin,PROPN,PERSON,,69205,r001
car,car,NOUN,,,69205,r003
dealership,dealership,NOUN,,,69205,r006
contain,contains,VERB,,,69205,r004
car,cars,NOUN,,,69205,r003
minivan,minivans,NOUN,,,69205,r007
truck,trucks,NOUN,,,69205,r011
Larry,Larry,PROPN,PERSON,,69205,r002
car,car,NOUN,,,69205,r003
dealership,dealership,NOUN,,,69205,r006
contain,contains,VERB,,,69205,r004
car,cars,NOUN,,,69205,r003
minivan,minivans,NOUN,,,69205,r007
convertible,convertibles,NOUN,,,69205,r005
car,cars,NOUN,,,69205,r003
contain,contained,VERB,,,69205,r004
dealership,dealerships,NOUN,,,69205,r006
minivan,minivans,NOUN,,,69205,r007
term,terms,NOUN,,,69205,r010
n and p,n and p,NOUN,ORG,,69205,r008
treat,treat,NOUN,,,74795,r030
child,children,NOUN,,,74795,r003
mother,mother,NOUN,,,74795,r017
run,runs,VERB,,,74795,r027
freezer,freezer,NOUN,,,74795,r009
have,has,VERB,,,74795,r011
cherry,cherry,NOUN,,,74795,r002
ice,ice,NOUN,,,74795,r012
pop,pops,NOUN,,,74795,r021
orange,orange,ADJ,,,74795,r018
ice,ice,NOUN,,,74795,r012
pop,pops,NOUN,,,74795,r021
lemon,lemon,NOUN,,,74795,r014
ice,ice,NOUN,,,74795,r012
pop,pops,NOUN,,,74795,r021
choose,chooses,VERB,,,74795,r004
random,random,ADJ,,,74795,r023
bring,bring,VERB,,,74795,r001
outside,outside,ADV,,,74795,r020
child,children,NOUN,,,74795,r003
realize,realizes,VERB,,,74795,r024
run,runs,VERB,,,74795,r027
door,door,NOUN,,,74795,r006
bring,bring,VERB,,,74795,r001
different,different,ADJ,,,74795,r005
flavor,flavors,NOUN,,,74795,r008
jealous,jealous,ADJ,,,74795,r013
other,other,ADJ,,,74795,r019
get,getting,VERB,,,74795,r010
even,even,ADV,,,74795,r007
more,more,ADV,,,74795,r016
upset,upset,ADJ,,,74795,r031
probability,probability,NOUN,,,74795,r022
have,has,VERB,,,74795,r011
return,return,VERB,,,74795,r026
freezer,freezer,NOUN,,,74795,r009
make,make,VERB,,,74795,r015
sure,sure,ADJ,,,74795,r029
receive,receive,VERB,,,74795,r025
same,same,ADJ,,,74795,r028
flavor,flavor,NOUN,,,74795,r008
couple,couple,NOUN,,,36175,r003
decide,decides,VERB,,,36175,r004
have,have,VERB,,,36175,r008
child,children,NOUN,,,36175,r002
succeed,succeed,VERB,,,36175,r011
have,having,VERB,,,36175,r008
child,children,NOUN,,,36175,r002
child,child,NOUN,,,36175,r002
equally,equally,ADV,,,36175,r005
likely,likely,ADJ,,,36175,r009
boy,boy,NOUN,,,36175,r001
girl,girl,NOUN,,,36175,r007
probability,probability,NOUN,,,36175,r010
have,have,VERB,,,36175,r008
exactly,exactly,ADV,,,36175,r006
girl,girls,NOUN,,,36175,r007
boy,boy,NOUN,,,36175,r001
car,car,NOUN,,,57382,r003
driver,driver,NOUN,,,57382,r006
travel,travels,VERB,,,57382,r016
plain,plains,NOUN,,,57382,r011
hill,hill,NOUN,,,57382,r008
station,station,NOUN,,,57382,r015
km,km,NOUN,,,57382,r010
apart,apart,ADV,,,57382,r001
average,average,ADJ,,,57382,r002
speed,speed,NOUN,,,57382,r014
hr,hr,NOUN,,,57382,r009
return,return,NOUN,,,57382,r012
trip,trip,NOUN,,,57382,r017
cover,covers,VERB,,,57382,r004
same,same,ADJ,,,57382,r013
distance,distance,NOUN,,,57382,r005
average,average,ADJ,,,57382,r002
speed,speed,NOUN,,,57382,r014
hr,hr,NOUN,,,57382,r009
average,average,ADJ,,,57382,r002
speed,speed,NOUN,,,57382,r014
car,car,NOUN,,,57382,r003
entire,entire,ADJ,,,57382,r007
distance,distance,NOUN,,,57382,r005
man,man,NOUN,,,46018,r003
row,row,VERB,,,46018,r005
upstream,upstream,ADV,,,46018,r007
downstream,downstream,ADJ,,,46018,r001
find,Find,VERB,,,46018,r002
man,man,NOUN,,,46018,r003
rate,rate,NOUN,,,46018,r004
still,still,ADV,,,46018,r006
water,water,NOUN,,,46018,r008
people,people,NOUN,,,4696,r010
individually,individually,ADV,,,4696,r007
complete,complete,VERB,,,4696,r004
certain,certain,ADJ,,,4696,r003
job,job,NOUN,,,4696,r008
6 hour,6 hours,NUM,TIME,,4696,r002
respectively,respectively,ADV,,,4696,r013
low,lowest,ADJ,,,4696,r009
fraction,fraction,NOUN,,,4696,r006
job,job,NOUN,,,4696,r008
do,done,VERB,,,4696,r005
1 hour,1 hour,NUM,TIME,,4696,r001
people,people,NOUN,,,4696,r010
work,working,VERB,,,4696,r015
together,together,ADV,,,4696,r014
respective,respective,ADJ,,,4696,r012
rate,rates,NOUN,,,4696,r011
measure,measure,NOUN,,,37772,r006
angle,angle,NOUN,,,37772,r002
make,made,VERB,,,37772,r005
diagonal,diagonals,NOUN,,,37772,r004
adjacent,adjacent,ADJ,,,37772,r001
side,sides,NOUN,,,37772,r007
cube,cube,NOUN,,,37772,r003
positive,positive,ADJ,,,87169,r004
integer,integer,NOUN,,,87169,r002
divide,divided,VERB,,,87169,r001
remainder,remainder,NOUN,,,87169,r005
divide,divided,VERB,,,87169,r001
remainder,remainder,NOUN,,,87169,r005
many,many,ADJ,,,87169,r003
there,there,ADV,,,87169,r006
class,class,NOUN,,,42615,r003
student,students,NOUN,,,42615,r008
take,taking,VERB,,,42615,r009
French,French,PROPN,NORP,,42615,r001
take,taking,VERB,,,42615,r009
German,German,PROPN,NORP,,42615,r002
student,students,NOUN,,,42615,r008
take,taking,VERB,,,42615,r009
French,French,PROPN,NORP,,42615,r001
german,German,ADJ,NORP,,42615,r006
take,taking,VERB,,,42615,r009
course,courses,NOUN,,,42615,r004
many,many,ADJ,,,42615,r007
student,students,NOUN,,,42615,r008
enrol,enrolled,VERB,,,42615,r005
course,course,NOUN,,,42615,r004
man,man,NOUN,,,16818,r007
take,took,VERB,,,16818,r012
loan,loan,NOUN,,,16818,r006
rate,rate,NOUN,,,16818,r010
annum,annum,ADJ,,,16818,r002
simple,simple,ADJ,,,16818,r011
interest,interest,NOUN,,,16818,r005
have,had,VERB,,,16818,r004
pay,pay,VERB,,,16818,r008
interest,interest,NOUN,,,16818,r005
principal,principal,ADJ,,,16818,r009
amount,amount,NOUN,,,16818,r001
borrow,borrowed,VERB,,,16818,r003
great,greatest,ADJ,,,94386,r005
integer,integer,NOUN,,,94386,r006
always,always,ADV,,,94386,r001
evenly,evenly,ADV,,,94386,r004
divide,divide,VERB,,,94386,r003
sum,sum,NOUN,,,94386,r007
consecutive,consecutive,ADJ,,,94386,r002
integer,integers,NOUN,,,94386,r006
certain,certain,ADJ,,,18515,r004
mathematical,mathematical,ADJ,,,18515,r016
activity,activity,NOUN,,,18515,r001
have,have,VERB,,,18515,r012
card,cards,NOUN,,,18515,r003
different,different,ADJ,,,18515,r006
prime,prime,ADJ,,,18515,r019
number,numbers,NOUN,,,18515,r017
distribute,distribute,VERB,,,18515,r007
card,cards,NOUN,,,18515,r003
envelope,envelope,NOUN,,,18515,r009
go,go,VERB,,,18515,r011
envelope,envelope,NOUN,,,18515,r009
break,broken,VERB,,,18515,r002
way,way,NOUN,,,18515,r026
