lemma,word,part_of_speech,category,meaning,question_id,code
man,men,NOUN,,,26895,r023
direct,Direct,ADJ,,,26895,r015
proportion,proportion,NOUN,,,26895,r028
more,more,ADJ,,,26895,r025
man,men,NOUN,,,26895,r023
indirect,Indirect,ADJ,,,26895,r020
proportion,proportion,NOUN,,,26895,r028
more,More,ADV,,,26895,r025
hrs,hrs,ADJ,,,26895,r019
day,day,NOUN,,,26895,r014
less,less,ADJ,,,26895,r021
man,men,NOUN,,,26895,r023
indirect,Indirect,ADJ,,,26895,r020
proportion,proportion,NOUN,,,26895,r028
work,work,VERB,,,26895,r034
Hrs,Hrs,PROPN,,,26895,r007
Day,Day,PROPN,,,26895,r006
*,*,PROPN,,,26895,r001
x,x,NOUN,,,26895,r035
=,=,NOUN,,,26895,r004
=,=,NOUN,,,26895,r004
additional,Additional,ADJ,,,26895,r009
man,men,NOUN,,,26895,r023
employ,employed,VERB,,,26895,r016
=,=,NOUN,,,26895,r004
answer,Answer,NOUN,,,26895,r010
c,C,NOUN,,,26895,r011
Jill,Jill,PROPN,PERSON,,56787,r006
earn,earns,VERB,,,56787,r014
4 dollar,4 dollars,NUM,MONEY,,56787,r001
hour,hour,NOUN,,,56787,r015
hourly,hourly,ADJ,,,56787,r016
tip,tip,NOUN,,,56787,r026
Jill,Jill,PROPN,PERSON,,56787,r006
thus,thus,ADV,,,56787,r025
earn,earns,VERB,,,56787,r014
day(or,day(or,NOUN,,,56787,r011
4(8)+6(8)=10(8)=80,4(8)+6(8)=10(8)=80,NOUN,,,56787,r002
Jill,Jill,PROPN,PERSON,,56787,r006
work,worked,VERB,,,56787,r029
days ->,days ->,NOUN,,,56787,r012
match,matches,NOUN,,,56787,r018
answer,answer,VERB,,,56787,r007
choice,choice,NOUN,,,56787,r009
C.,C.,PROPN,NORP,,56787,r005
explanation,Explanation,NOUN,,,29285,r005
boy,boy,NOUN,,,29285,r002
select,select,VERB,,,29285,r010
trouser,trouser,NOUN,,,29285,r012
way,ways,NOUN,,,29285,r013
boy,boy,NOUN,,,29285,r002
select,select,VERB,,,29285,r010
shirt,shirt,NOUN,,,29285,r011
way,ways,NOUN,,,29285,r013
number,number,NOUN,,,29285,r008
way,ways,NOUN,,,29285,r013
select,select,VERB,,,29285,r010
trouser,trouser,NOUN,,,29285,r012
shirt,shirt,NOUN,,,29285,r011
way,ways,NOUN,,,29285,r013
answer,Answer,NOUN,,,29285,r001
option,Option,NOUN,,,29285,r009
e,E,NOUN,,,29285,r004
G.P,G.P,PROPN,,,46134,r003
r,r,NOUN,,,46134,r010
=,=,NOUN,,,46134,r001
let,Let,VERB,,,46134,r005
number,number,NOUN,,,46134,r009
term,terms,NOUN,,,46134,r011
n.,n.,PROPN,,,46134,r007
then,Then,ADV,,,46134,r012
^n-1,^n-1,NOUN,,,46134,r004
thus,Thus,ADV,,,46134,r014
n=,n=,NOUN,,,46134,r008
ANSWER,ANSWER,PROPN,,,46134,r002
linear,linear,ADJ,ORG,,57548,r015
eqn,eqn,NOUN,,,57548,r013
variable,variable,NOUN,,,57548,r022
Ist,Ist,PROPN,LOC,,57548,r007
eqn,eqn,NOUN,,,57548,r013
+,+,ADJ,,,57548,r001
y,y,PROPN,,,57548,r024
=,=,NOUN,,,57548,r005
solving,solving,NOUN,,,57548,r020
right,right,ADJ,,,57548,r019
answer,answer,NOUN,,,57548,r009
y,y,PROPN,,,57548,r024
=,=,NOUN,,,57548,r005
wrong,wrong,ADJ,,,57548,r023
answer,answer,NOUN,,,57548,r009
ANSWER,ANSWER,PROPN,ORG,,57548,r006
b,B,NOUN,,,57548,r011
say,Say,VERB,,,63741,r015
be,are,VERB,,,63741,r006
total,total,ADJ,,,63741,r017
member,members,NOUN,,,63741,r010
congress,congress,PROPN,ORG,,63741,r007
thus,Thus,ADV,,,63741,r016
Democrats,Democrats,PROPN,NORP,,63741,r004
Republicans,Republicans,PROPN,NORP,,63741,r005
Democrats,Democrats,PROPN,NORP,,63741,r004
expect,expected,VERB,,,63741,r008
vote,vote,VERB,,,63741,r018
new,new,ADJ,,,63741,r011
law,law,NOUN,,,63741,r009
0.20=9,0.20=9,NOUN,,,63741,r001
Republicans,Republicans,PROPN,NORP,,63741,r005
expect,expected,VERB,,,63741,r008
vote,vote,VERB,,,63741,r018
new,new,ADJ,,,63741,r011
law,law,NOUN,,,63741,r009
thus,Thus,ADV,,,63741,r016
total,total,NOUN,,,63741,r017
member,members,NOUN,,,63741,r010
expect,expected,VERB,,,63741,r008
vote,vote,VERB,,,63741,r018
new,new,ADJ,,,63741,r011
law,law,NOUN,,,63741,r009
total,total,ADJ,,,63741,r017
number,number,NOUN,,,63741,r012
congress,congress,PROPN,ORG,,63741,r007
member,members,NOUN,,,63741,r010
Answer,Answer,PROPN,,,63741,r002
B.,B.,PROPN,,,63741,r003
suppose,Suppose,VERB,,,48976,r023
average,average,ADJ,,,48976,r004
join,join,VERB,,,48976,r016
mess,mess,NOUN,,,48976,r017
total,total,ADJ,,,48976,r026
expenditure,expenditure,NOUN,,,48976,r009
=,=,VERB,,,48976,r002
average,average,ADJ,,,48976,r004
expenditure,expenditure,NOUN,,,48976,r009
=,=,NOUN,,,48976,r002
=,=,NOUN,,,48976,r002
thus,Thus,ADV,,,48976,r025
original,original,ADJ,,,48976,r019
expenditure,expenditure,NOUN,,,48976,r009
mess,mess,NOUN,,,48976,r017
=,=,NOUN,,,48976,r002
therefore x-1,Therefore x-1,ADV,WORK_OF_ART,,48976,r024
=,=,PROPN,,,48976,r002
hence,hence,ADV,,,48976,r013
r,Rs,NOUN,NORP,,48976,r020
.,.,PROPN,,,48976,r001
e,E,NOUN,,,48976,r008
question,question,NOUN,,,15230,r017
deal,dealt,VERB,,,15230,r006
conceptually,conceptually,ADV,,,15230,r004
test,TESTing,VERB,,,15230,r023
VALUES,VALUES,PROPN,,,15230,r002
tell,told,VERB,,,15230,r021
numerator,numerator,NOUN,,,15230,r013
fraction,fraction,NOUN,,,15230,r010
q,Q,NOUN,,,15230,r016
triple,tripled,VERB,,,15230,r024
denominator,denominator,NOUN,,,15230,r007
same,same,ADJ,,,15230,r020
fraction,fraction,NOUN,,,15230,r010
double,doubled,VERB,,,15230,r008
ask,asked,VERB,,,15230,r003
result,resulting,VERB,,,15230,r019
increase,increase,NOUN,,,15230,r011
percentage,percentage,NOUN,,,15230,r015
term,terms,NOUN,,,15230,r022
fraction,fraction,NOUN,,,15230,r010
let,Let,VERB,,,15230,r012
test,TEST,VERB,,,15230,r023
triple,triple,VERB,,,15230,r024
numerator,numerator,NOUN,,,15230,r013
denominator,denominator,NOUN,,,15230,r007
end,end,VERB,,,15230,r009
=,=,VERB,,,15230,r001
increase,increasing,VERB,,,15230,r011
increase,increasing,VERB,,,15230,r011
fraction,fraction,NOUN,,,15230,r010
d,D,NOUN,,,15230,r005
let,Let,VERB,,,16288,r020
A,A,PROPN,,,16288,r004
B,B,PROPN,,,16288,r006
C,C,PROPN,,,16288,r007
represent,represent,VERB,,,16288,r021
respective,respective,ADJ,,,16288,r022
age,age,NOUN,,,16288,r009
then,Then,ADV,,,16288,r023
have,have,VERB,,,16288,r016
+,+,PROPN,,,16288,r001
B,B,PROPN,,,16288,r006
c,C,NOUN,,,16288,r014
=,=,PROPN,,,16288,r003
=,=,VERB,,,16288,r003
i,i,NOUN,,,16288,r017
+,+,PROPN,,,16288,r001
b,B,NOUN,,,16288,r013
=,=,PROPN,,,16288,r003
=,=,VERB,,,16288,r003
ii,ii,PROPN,,,16288,r018
B,B,PROPN,,,16288,r006
+,+,PROPN,,,16288,r001
c,C,NOUN,,,16288,r014
=,=,PROPN,,,16288,r003
=,=,NOUN,,,16288,r003
iii,iii,PROPN,,,16288,r019
Adding,Adding,PROPN,,,16288,r005
ii,ii,PROPN,,,16288,r018
iii,iii,PROPN,,,16288,r019
get,get,VERB,,,16288,r015
+,+,ADJ,,,16288,r001
2b,2B,NOUN,,,16288,r002
+,+,ADJ,,,16288,r001
c,C,NOUN,,,16288,r014
Subtracting,Subtracting,PROPN,,,16288,r008
i,i,NOUN,,,16288,r017
get,get,VERB,,,16288,r015
b,B,NOUN,,,16288,r013
=,=,NOUN,,,16288,r003
B,B,PROPN,,,16288,r006
age=,age=,PROPN,,,16288,r010
c,C,NOUN,,,16288,r014
ago-,ago-,ADV,,,2271,r004
ago-,ago-,PROPN,,,2271,r004
ago-,ago-,NOUN,,,2271,r004
ago-,ago-,PROPN,,,2271,r004
ago-,ago-,NOUN,,,2271,r004
ago-,ago-,NOUN,,,2271,r004
Yesterday-,Yesterday-,NOUN,,,2271,r003
Today-,Today-,NOUN,,,2271,r002
Ans,Ans,PROPN,,,2271,r001
e,E,NOUN,,,2271,r009
Sum,Sum,PROPN,,,68521,r003
prime,prime,NOUN,,,68521,r008
no,no,NOUN,,,68521,r006
average,Average,ADJ,,,68521,r004
=,=,NOUN,,,68521,r001
ANSWER,ANSWER,PROPN,ORG,,68521,r002
b,B,NOUN,,,68521,r005
explanation,Explanation,NOUN,,,27660,r006
let simple Interest,Let Simple Interest,VERB,ORG,,27660,r008
Rs.150,Rs.150,PROPN,,,27660,r004
=,=,ADJ,,,27660,r002
simple Interest,Simple Interest,ADJ,ORG,,27660,r013
rs.400,Rs.400,NOUN,,,27660,r011
year,years,NOUN,,,27660,r014
answer : option a,Answer : Option A,NOUN,LOC,,27660,r005
ago-,ago-,ADV,,,70084,r004
ago-,ago-,PROPN,,,70084,r004
ago-,ago-,NOUN,,,70084,r004
ago-,ago-,PROPN,,,70084,r004
ago-,ago-,NOUN,,,70084,r004
ago-,ago-,NOUN,,,70084,r004
Yesterday-,Yesterday-,NOUN,,,70084,r003
Today-,Today-,NOUN,,,70084,r002
Ans,Ans,PROPN,,,70084,r001
b,B,NOUN,,,70084,r005
let,Let,VERB,,,154,r020
distance,distance,NOUN,,,154,r016
let,let,VERB,,,154,r020
v,V,NOUN,,,154,r030
speed,speed,NOUN,,,154,r025
steamer,steamer,NOUN,,,154,r026
let,let,VERB,,,154,r020
speed,speed,NOUN,,,154,r025
current,current,NOUN,,,154,r014
D,D,PROPN,,,154,r008
V+x,V+x,PROPN,,,154,r010
=,=,VERB,,,154,r004
d,D,NOUN,,,154,r015
V-x,V-x,PROPN,,,154,r011
=,=,VERB,,,154,r004
v,V,NOUN,,,154,r030
D,D,PROPN,,,154,r008
=,=,VERB,,,154,r004
D,D,PROPN,,,154,r008
=,=,NOUN,,,154,r004
15 hour,15 hours,NUM,TIME,,154,r001
answer,answer,NOUN,,,154,r012
C.,C.,PROPN,NORP,,154,r007
cost,Cost,NOUN,,,4650,r015
Price,Price,PROPN,,,4650,r009
C.P.,C.P.,PROPN,,,4650,r005
=,=,VERB,,,4650,r002
r,Rs,NOUN,,,4650,r018
r,Rs,NOUN,,,4650,r018
.,.,PROPN,,,4650,r001
Selling,Selling,PROPN,,,4650,r012
Price,Price,PROPN,,,4650,r009
S.P.,S.P.,PROPN,,,4650,r011
=,=,VERB,,,4650,r002
r,Rs,NOUN,,,4650,r018
Gain,Gain,PROPN,,,4650,r006
=,=,PROPN,PERSON,,4650,r002
S.P.,S.P.,PROPN,,,4650,r011
C.P.,C.P.,PROPN,,,4650,r005
rs.(5800,Rs.(5800,NOUN,,,4650,r020
=,=,VERB,,,4650,r002
r,Rs,NOUN,,,4650,r018
.,.,PROPN,,,4650,r001
Gain %,Gain %,PROPN,PERSON,,4650,r007
Answer,Answer,PROPN,,,4650,r003
B,B,PROPN,,,4650,r004
let,Let,VERB,,,21387,r007
selling,selling,NOUN,,,21387,r011
price,price,NOUN,,,21387,r009
article,article,NOUN,,,21387,r004
∴,∴,VERB,,,21387,r012
profit,Profit,NOUN,,,21387,r010
∴,∴,NOUN,,,21387,r012
cost,Cost,NOUN,,,21387,r005
price,price,NOUN,,,21387,r009
article,article,NOUN,,,21387,r004
=,=,PROPN,,,21387,r001
∴,∴,ADV,,,21387,r012
Reqd.%,Reqd.%,PROPN,PERSON,,21387,r003
Answer C,Answer C,PROPN,LOC,,21387,r002
question,question,NOUN,,,69205,r019
algebraic,algebraic,ADJ,,,69205,r007
way,ways,NOUN,,,69205,r023
easy,easiest,ADJ,,,69205,r012
0.2m+0.4n+0.5p=0.25(m+n+p)--,0.2m+0.4n+0.5p=0.25(m+n+p)--,NOUN,,,69205,r002
m=3n+5p,m=3n+5p,PROPN,,,69205,r014
Answer,Answer,PROPN,,,69205,r003
B.,B.,PROPN,,,69205,r004
cherry,cherry,NOUN,,,74795,r006
=,=,VERB,,,74795,r002
*,*,NOUN,,,74795,r001
=,=,NOUN,,,74795,r002
orange,orange,NOUN,,,74795,r022
=,=,VERB,,,74795,r002
*,*,NOUN,,,74795,r001
lemon,lemon,NOUN,,,74795,r018
=,=,VERB,,,74795,r002
*,*,NOUN,,,74795,r001
same,same,ADJ,,,74795,r032
flavor,flavor,NOUN,,,74795,r012
=,=,VERB,,,74795,r002
different,different,ADJ,,,74795,r009
flavor,flavors,NOUN,,,74795,r012
=,=,VERB,,,74795,r002
answer,answer,NOUN,,,74795,r004
E.,E.,PROPN,,,74795,r003
sample,Sample,NOUN,,,36175,r023
space,space,NOUN,,,36175,r024
=,=,NOUN,,,36175,r001
favourable,Favourable,ADJ,,,36175,r015
event,events,NOUN,,,36175,r013
=,=,ADJ,,,36175,r001
bbgg,bbgg,PROPN,,,36175,r004
bgbg,bgbg,PROPN,,,36175,r005
bggb,bggb,NOUN,,,36175,r006
ggbb,ggbb,NOUN,,,36175,r018
gbgb,gbgb,NOUN,,,36175,r017
"gbbg}.{bggg},{gbbb","gbbg}.{bggg},{gbbb",PROPN,,,36175,r016
Probability,Probability,PROPN,,,36175,r003
Ans,Ans,PROPN,,,36175,r002
e,E,NOUN,,,36175,r011
average,average,ADJ,,,57382,r005
speed,speed,NOUN,,,57382,r018
=,=,NOUN,,,57382,r001
hr,hr,NOUN,,,57382,r013
=(,=(,PROPN,,,57382,r002
hr,hr,NOUN,,,57382,r013
=,=,VERB,,,57382,r001
hr,hr,NOUN,,,57382,r013
Answer,Answer,PROPN,,,57382,r003
b,B,NOUN,,,57382,r006
rate,Rate,NOUN,,,46018,r007
still,still,ADV,,,46018,r009
water,water,NOUN,,,46018,r011
hr,hr,PROPN,,,46018,r005
Answer,Answer,PROPN,LOC,,46018,r001
c,C,NOUN,,,46018,r002
slow,slowest,ADJ,,,4696,r018
people,people,NOUN,,,4696,r014
work,work,VERB,,,4696,r021
rate,rates,NOUN,,,4696,r015
job,job,NOUN,,,4696,r012
hour,hour,NOUN,,,4696,r010
sum,sum,NOUN,,,4696,r019
rate,rates,NOUN,,,4696,r015
=,=,NOUN,,,4696,r003
job,job,NOUN,,,4696,r012
hour,hour,NOUN,,,4696,r010
answer,answer,NOUN,,,4696,r005
D.,D.,PROPN,NORP,,4696,r004
c,C,NOUN,,,37772,r006
diagonal,diagonals,NOUN,,,37772,r009
equal,equal,ADJ,,,37772,r010
take,take,VERB,,,37772,r016
touching,touching,ADJ,,,37772,r018
side,sides,NOUN,,,37772,r015
connect,connect,VERB,,,37772,r007
diagonal,diagonals,NOUN,,,37772,r009
form,form,VERB,,,37772,r012
equilateral,equilateral,ADJ,,,37772,r011
Triangle,Triangle,PROPN,PERSON,,37772,r003
therefore,Therefore,ADV,,,37772,r017
angle,angle,NOUN,,,37772,r005
Q=60.C,Q=60.C,VERB,,,37772,r002
nubmer,nubmer,NOUN,,,87169,r022
divide,divided,VERB,,,87169,r006
leave,leaves,NOUN,,,87169,r017
remainder,remainder,NOUN,,,87169,r026
form,form,NOUN,,,87169,r009
number,number,NOUN,,,87169,r023
divide,divided,VERB,,,87169,r006
leave,leaves,NOUN,,,87169,r017
remainder,remainder,NOUN,,,87169,r026
so,so,ADV,,,87169,r028
7k+1)-2,7k+1)-2,PROPN,,,87169,r002
divisible,divisible,ADJ,,,87169,r007
divisible,divisible,ADJ,,,87169,r007
now,now,ADV,,,87169,r021
put,put,VERB,,,87169,r025
value,values,NOUN,,,87169,r035
k,k,PROPN,,,87169,r013
start,starting,VERB,,,87169,r029
find,find,VERB,,,87169,r008
number,number,NOUN,,,87169,r023
divisible,divisible,ADJ,,,87169,r007
find,find,VERB,,,87169,r008
1st,1st,ADJ,,,87169,r001
number,number,NOUN,,,87169,r023
k=,k=,PROPN,,,87169,r014
thus,thus,ADV,,,87169,r033
small,smallest,ADJ,,,87169,r027
number,number,NOUN,,,87169,r023
=,=,NOUN,,,87169,r003
now,now,ADV,,,87169,r021
next,next,ADJ,,,87169,r020
number,number,NOUN,,,87169,r023
=,=,NOUN,,,87169,r003
lcm,lcm,NOUN,,,87169,r016
i.e,i.e,NOUN,,,87169,r011
now,now,ADV,,,87169,r021
find,find,VERB,,,87169,r008
number,number,NOUN,,,87169,r023
such,such,ADJ,,,87169,r030
value,values,NOUN,,,87169,r035
use,using,VERB,,,87169,r034
formula,formula,NOUN,,,87169,r010
last,last,ADJ,,,87169,r015
term,term,NOUN,,,87169,r031
"a.p
8+(n-1)21=100","a.p
8+(n-1)21=100",PROPN,GPE,,87169,r005
n=,n=,PROPN,,,87169,r019
a,A,NOUN,,,87169,r004
formula,Formula,NOUN,,,42615,r014
calculate,calculating,VERB,,,42615,r009
overlap,overlapping,VERB,,,42615,r019
set,sets,NOUN,,,42615,r020
+,+,PROPN,,,42615,r001
b,B,NOUN,,,42615,r008
NOT(A,NOT(A,VERB,,,42615,r005
b,B,NOUN,,,42615,r008
=,=,VERB,,,42615,r002
Total,Total,PROPN,,,42615,r006
so,so,ADV,,,42615,r021
task,task,NOUN,,,42615,r024
have,have,VERB,,,42615,r017
equation,equation,NOUN,,,42615,r013
french,french,NOUN,NORP,,42615,r015
german,german,ADJ,NORP,,42615,r016
so,So,ADV,,,42615,r021
answer,answer,NOUN,,,42615,r007
explanation,Explanation,NOUN,,,16818,r010
S.I.=P∗R∗T/100,S.I.=P∗R∗T/100,PROPN,,,16818,r005
=,=,VERB,,,16818,r001
p,P,NOUN,,,16818,r015
=,=,NOUN,,,16818,r001
S.I.∗100,S.I.∗100,PROPN,GPE,,16818,r006
R∗T,R∗T,PROPN,,,16818,r004
p=5400∗100/12∗3,P=5400∗100/12∗3,NOUN,,,16818,r016
=,=,PROPN,,,16818,r001
Rs15000,Rs15000,PROPN,,,16818,r003
Option b,Option B,PROPN,PRODUCT,,16818,r002
let,Let,VERB,,,94386,r013
consecutive,consecutive,ADJ,,,94386,r007
integer,integers,NOUN,,,94386,r012
be,be,VERB,,,94386,r006
x,x,PROPN,,,94386,r016
x,x,PROPN,,,94386,r016
Sum,Sum,PROPN,,,94386,r004
=,=,NOUN,,,94386,r001
x,x,PROPN,,,94386,r016
x,x,PROPN,,,94386,r016
therefore,Therefore,ADV,,,94386,r015
always,always,ADV,,,94386,r005
factor,factor,NOUN,,,94386,r010
Answer,Answer,PROPN,,,94386,r002
B,B,PROPN,,,94386,r003
case,Case,NOUN,,,18515,r011
use,used,VERB,,,18515,r038
envelope,envelope,NOUN,,,18515,r018
way,way,NOUN,,,18515,r039
Case,Case,PROPN,,,18515,r003
use,used,VERB,,,18515,r038
envelope,envelopes,NOUN,,,18515,r018
choose,Choose,VERB,,,18515,r013
card,cards,NOUN,,,18515,r010
way,ways,NOUN,,,18515,r039
choose,Choose,VERB,,,18515,r013
card,cards,NOUN,,,18515,r010
way,ways,NOUN,,,18515,r039
Case,Case,PROPN,,,18515,r003
envelope,envelopes,NOUN,,,18515,r018
use,used,VERB,,,18515,r038
choose,Choose,VERB,,,18515,r013
andno,andno,NOUN,,,18515,r007
need,need,NOUN,,,18515,r027
choose,choose,VERB,,,18515,r013
way,ways,NOUN,,,18515,r039
choose,Choose,VERB,,,18515,r013
choose,choose,VERB,,,18515,r013
group,groups,NOUN,,,18515,r021
same,same,ADJ,,,18515,r035
=,=,NOUN,,,18515,r002
Total,Total,PROPN,,,18515,r004
W,W,PROPN,,,18515,r005
15=41,15=41,NOUN,,,18515,r001
answer,Answer,NOUN,,,18515,r008
n,n,NOUN,,,50080,r017
item,items,NOUN,,,50080,r014
p,p,NOUN,,,50080,r021
alike,alike,ADV,,,50080,r007
kind,kind,NOUN,,,50080,r015
q,q,ADJ,,,50080,r024
other,other,ADJ,,,50080,r020
alike,alike,ADV,,,50080,r007
kind,kind,NOUN,,,50080,r015
remain,remaining,VERB,,,50080,r025
distinct,distinct,ADJ,,,50080,r013
arrange,arranged,VERB,,,50080,r009
row,row,NOUN,,,50080,r026
n!/p!q!r,n!/p!q!r,PROPN,,,50080,r018
!,!,PROPN,,,50080,r001
way,ways,NOUN,,,50080,r027
letter,letter,NOUN,,,50080,r016
pattern,pattern,NOUN,,,50080,r022
MESMERISE,MESMERISE,PROPN,ORG,,50080,r005
consist,consists,VERB,,,50080,r012
letter,letters,NOUN,,,50080,r016
be,are,VERB,,,50080,r011
M,M,PROPN,,,50080,r004
3E,3E,PROPN,,,50080,r003
2S,2S,PROPN,ORG,,50080,r002
Number,Number,PROPN,,,50080,r006
arrangement,arrangements,NOUN,,,50080,r010
answer,Answer,NOUN,,,50080,r008
solve,solve,VERB,,,32585,r013
problem,problem,NOUN,,,32585,r011
have,have,VERB,,,32585,r007
do,do,VERB,,,32585,r005
take,take,VERB,,,32585,r015
even,even,ADJ,,,32585,r006
number,number,NOUN,,,32585,r009
add,add,VERB,,,32585,r003
together,together,ADV,,,32585,r016
so,So,ADV,,,32585,r012
have,have,VERB,,,32585,r007
Final,Final,PROPN,,,32585,r002
Answer,Answer,PROPN,,,32585,r001
b,B,NOUN,,,32585,r004
weight,weight,NOUN,,,86078,r018
dog,dogs,NOUN,,,86078,r009
determined,determined,ADJ,,,86078,r008
respectively,respectively,ADV,,,86078,r014
weight,weight,NOUN,,,86078,r018
dog,dog,NOUN,,,86078,r009
determined,determined,ADJ,,,86078,r008
y,y,PROPN,,,86078,r019
pound,pounds,NOUN,,,86078,r012
average,average,ADJ,,,86078,r005
arithmetic,arithmetic,ADJ,,,86078,r004
mean,mean,NOUN,,,86078,r011
weight,weight,NOUN,,,86078,r018
dog,dogs,NOUN,,,86078,r009
same,same,ADJ,,,86078,r015
dog,dogs,NOUN,,,86078,r009
value,value,NOUN,,,86078,r017
y,y,PROPN,,,86078,r019
Mahesh,Mahesh,PROPN,,,27658,r009
mark,marks,VERB,,,27658,r015
article,article,NOUN,,,27658,r011
%,%,NOUN,,,27658,r001
cost,cost,NOUN,,,27658,r013
price,price,NOUN,,,27658,r017
Rs,Rs,PROPN,NORP,,27658,r010
.,.,PROPN,,,27658,r003
discount,discount,NOUN,,,27658,r014
percentage,percentage,NOUN,,,27658,r016
sell,sells,VERB,,,27658,r019
Rs,Rs,PROPN,,,27658,r010
.,.,PROPN,,,27658,r003
Rs,Rs,PROPN,PERSON,,54084,r007
.,.,NOUN,,,54084,r001
divide,divided,VERB,,,54084,r012
A,A,PROPN,,,54084,r003
B,B,PROPN,,,54084,r005
C,C,PROPN,,,54084,r006
way,way,NOUN,,,54084,r018
a,A,NOUN,,,54084,r008
get,gets,VERB,,,54084,r013
b,B,NOUN,,,54084,r010
get,gets,VERB,,,54084,r013
b,B,NOUN,,,54084,r010
get,gets,VERB,,,54084,r013
c,C,NOUN,,,54084,r011
get,gets,VERB,,,54084,r013
then,then,ADV,,,54084,r017
share,shares,NOUN,,,54084,r016
respectively,respectively,ADV,,,54084,r015
price,price,NOUN,,,13920,r012
item,item,NOUN,,,13920,r009
discount,discounted,VERB,,,13920,r007
sale,sale,NOUN,,,13920,r013
item,item,NOUN,,,13920,r009
discount,discounted,VERB,,,13920,r007
discount,discounted,VERB,,,13920,r007
price,price,NOUN,,,13920,r012
item,item,NOUN,,,13920,r009
percentage,percentage,NOUN,,,13920,r011
sale,sale,NOUN,,,13920,r013
price,price,NOUN,,,13920,r012
average,average,NOUN,,,81305,r003
number,numbers,NOUN,,,81305,r006
number,number,NOUN,,,81305,r006
multiply,multiplied,VERB,,,81305,r004
then,then,ADV,,,81305,r009
average,average,NOUN,,,81305,r003
new,new,ADJ,,,81305,r005
set,set,NOUN,,,81305,r007
number,numbers,NOUN,,,81305,r006
sum,sum,NOUN,,,18645,r009
term,term,NOUN,,,18645,r010
term,term,NOUN,,,18645,r010
arithmetic,arithmetic,ADJ,,,18645,r005
progression,progression,NOUN,,,18645,r008
sum,sum,NOUN,,,18645,r009
term,terms,NOUN,,,18645,r010
progression,progression,NOUN,,,18645,r008
average,average,ADJ,,,12383,r009
temperature,temperature,NOUN,,,12383,r017
town,town,NOUN,,,12383,r019
average,average,NOUN,,,12383,r009
temperature,temperatures,NOUN,,,12383,r017
ratio,ratio,NOUN,,,12383,r015
then,then,ADV,,,12383,r018
temperature,temperature,NOUN,,,12383,r017
Joe,Joe,PROPN,PERSON,,36718,r011
paint,painting,VERB,,,36718,r029
rectangular,rectangular,ADJ,,,36718,r032
room,room,NOUN,,,36718,r033
dimension,dimensions,NOUN,,,36718,r023
give,given,VERB,,,36718,r026
b,b,PROPN,,,36718,r016
c,c,NOUN,,,36718,r017
meter,meters,NOUN,,,36718,r028
Joe,Joe,PROPN,PERSON,,36718,r011
take,takes,VERB,,,36718,r034
4 hour,4 hours,NUM,TIME,,36718,r002
paint,paint,VERB,,,36718,r029
wall,wall,NOUN,,,36718,r039
dimension,dimensions,NOUN,,,36718,r023
c.,c.,PROPN,,,36718,r019
take,takes,VERB,,,36718,r034
2 hour,2 hours,NUM,TIME,,36718,r001
paint,paint,VERB,,,36718,r029
wall,wall,NOUN,,,36718,r039
dimensions,dimensions,PROPN,,,36718,r024
b,b,PROPN,,,36718,r016
c and 6 hour,c and 6 hours,NOUN,TIME,,36718,r018
paint,paint,VERB,,,36718,r029
ceiling,ceiling,NOUN,,,36718,r020
dimension,dimensions,NOUN,,,36718,r023
Joe,Joe,PROPN,PERSON,,36718,r011
work,works,VERB,,,36718,r040
constant,constant,ADJ,,,36718,r022
rate,rate,NOUN,,,36718,r031
=,=,NOUN,,,36718,r004
then,then,ADV,,,36718,r035
volume,volume,NOUN,,,36718,r038
room,room,NOUN,,,36718,r033
x,X,NOUN,,,69327,r008
value,value,NOUN,,,69327,r007
average,average,NOUN,,,49968,r005
certain,certain,ADJ,,,71969,r017
research,research,NOUN,,,71969,r037
group,group,NOUN,,,71969,r023
plan,plans,VERB,,,71969,r034
create,create,VERB,,,71969,r019
computer,computer,NOUN,,,71969,r018
model,models,NOUN,,,71969,r030
x%,x%,NOUN,NORP,,71969,r044
list,list,NOUN,,,71969,r028
bacterial,bacterial,ADJ,,,71969,r012
specie,species,NOUN,,,71969,r040
know,known,VERB,,,71969,r027
inhabit,inhabit,VERB,,,71969,r025
human,human,ADJ,,,71969,r024
body,body,NOUN,,,71969,r014
budget,budget,NOUN,,,71969,r015
cut,cut,NOUN,,,71969,r020
group,group,NOUN,,,71969,r023
find,finds,VERB,,,71969,r022
reduce,reduce,VERB,,,71969,r035
selection,selection,NOUN,,,71969,r038
−,−,PROPN,,,71969,r047
8)%,8)%,PROPN,,,71969,r003
term,terms,NOUN,,,71969,r041
many,many,ADJ,,,71969,r029
specie,species,NOUN,,,71969,r040
bacteria,bacteria,NOUN,,,71969,r011
group,group,NOUN,,,71969,r023
able,able,ADJ,,,71969,r009
model,model,VERB,,,71969,r030
many,many,ADJ,,,13250,r027
way,ways,NOUN,,,13250,r041
people,people,NOUN,,,13250,r033
A,A,PROPN,,,13250,r002
B,B,PROPN,,,13250,r005
C,C,PROPN,,,13250,r007
D,D,PROPN,,,13250,r008
E,E,PROPN,,,13250,r011
F,F,PROPN,,,13250,r012
seat,seated,VERB,,,13250,r035
row,row,NOUN,,,13250,r034
such,such,ADJ,,,13250,r038
C,C,PROPN,,,13250,r007
D,D,PROPN,,,13250,r008
